,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
14,0.15710921236826816,0.14625769390653143,0.15318923661092249,0.15264129465669413,0.14151038342464137,0.147881574001045,0.14900827644231812,0.1257509659486838,0.14315530244501434,0.15626351599283192,0.1538558727246858,0.14413599885588682,0.1671327956186545,0.1488725071133474,0.15458426997344799,0.14991524838833994,0.14677681693945335,0.15807178741940786,0.14309748696293326,0.1825340718198451,0.1433496031003681,0.1453783374929708,0.15908422529229868,0.15591484717328222
15,0.16079393247133789,0.15039591581843575,0.15673320035658714,0.15614220233042111,0.14605477745235457,0.1522401733444856,0.1529082472964368,0.1309233896888957,0.14749080894086972,0.16016924667905294,0.15778797982520104,0.14871934833026865,0.17056327949222694,0.15272403725451322,0.15795498851507034,0.15371210007155992,0.15066088273700887,0.1620576130912782,0.14709589537572493,0.18528705562765863,0.14796949884524588,0.14957516561713372,0.16303073106659866,0.15981752119774237
16,0.16411271173420403,0.1542086784497553,0.15993340563049077,0.1593073751457453,0.15011349473962915,0.15609185366284872,0.15650228813243852,0.13548937783963255,0.1514674131048545,0.16364880762221717,0.1612626633135938,0.15273982281610549,0.17355850729941505,0.15618223068785003,0.16098431796855778,0.157142169283805,0.15413473431599828,0.16572971932796537,0.15078805146601174,0.18771220700559843,0.15215715649200115,0.15337404802898302,0.16668431710111448,0.16339772839162528
17,0.16711176638704697,0.15761386069339262,0.16278145371106853,0.16203457581398842,0.15381867169713168,0.15948998786469126,0.15975661334043278,0.13966676042444295,0.1550205090001049,0.1667774680713269,0.16435227238722186,0.15627684017043839,0.17634908471433247,0.15927424648901542,0.16372323911080744,0.16018593563771247,0.15733028301350363,0.16898294741882489,0.153995840975146,0.18986844510942585,0.15598423041059814,0.15673952354793916,0.16996955502760636,0.1666196552062866
18,0.16978773347092188,0.16061057849134247,0.16526846756877364,0.1644481102277902,0.1571613448917402,0.1626064184814109,0.1627639679485613,0.14343887803426167,0.15816984194729788,0.16953303343650378,0.16705392564519803,0.15951703706320297,0.17885970619170266,0.16198448080620273,0.166187842146767,0.1628976832688058,0.1602039340345706,0.17181869015784199,0.15685830046699206,0.19177859777360817,0.15940513197225734,0.15986676352581133,0.17295625210484247,0.16952186839327624
19,0.1722030937348283,0.16333013882258546,0.16753954334246698,0.16660000192496016,0.16021239220041586,0.16535625570066417,0.16549890147075247,0.14688215872554344,0.16109835813576523,0.17200477840923015,0.16941937875257174,0.16239899540863542,0.1810653130705619,0.16449773098124235,0.16833649971496925,0.16537616184605106,0.16271103166071693,0.17433942982093334,0.15948515097093605,0.1934834356950636,0.16241000139285233,0.1626628907148834,0.17561300391897813,0.1721589442712695
20,0.17434294890091567,0.16581363226537588,0.16958863682058195,0.16857198494244455,0.16296565115989758,0.16784820888075194,0.1679562082587177,0.15000182643142435,0.16378749734322734,0.17407570857073382,0.1715323440064197,0.1650989016911105,0.18301442181245317,0.16670578139844286,0.17023985949272213,0.16754567109508023,0.16498047023995543,0.17665770921792706,0.16183234143916223,0.19494558336234916,0.16520013918404503,0.16523040610298897,0.1779808022431754,0.17450194895504428
21,0.17620926834231757,0.16796755424874885,0.1713464029025712,0.17033017667630598,0.165424252035377,0.17006876586373226,0.1701604916768456,0.152763323686423,0.16620690329218207,0.17600602531414178,0.173415929820025,0.16747215177160482,0.1847142481198396,0.16870156221734983,0.1719229958937035,0.16949611470194298,0.16695749931630297,0.1787332939780648,0.1639753498173232,0.19622674258227932,0.16770265943227883,0.167549420793586,0.18007975383769384,0.17657818289800178
22,0.17786515321250895,0.1699511260747426,0.17290186125867626,0.1718401618313024,0.16773665933333498,0.17202751248078202,0.17212170487930065,0.15530896087615612,0.16836741344471876,0.17770911604910133,0.1751605848459458,0.16962038445637453,0.18611740064828566,0.17045560017837189,0.17346334365416707,0.17128653274089284,0.1687296496265232,0.18060752827287377,0.16584840092684688,0.19735084414399387,0.16997582857719432,0.1695813529685912,0.18185393867787156,0.17836641154526653
23,0.1792646448288962,0.17170556370074883,0.17429287853636805,0.1731731605228289,0.16981625992284569,0.17377753386452408,0.1738485690762763,0.15759432024038636,0.17026690909487122,0.17922156698204525,0.17672878035596745,0.17153529504464898,0.18732367551797907,0.1720177087941092,0.17480827000739255,0.17288743636229206,0.17035638534505315,0.1822582577856715,0.167486908328461,0.19828959835509874,0.17204896554675947,0.1714576761765404,0.1833749247718338,0.18000953243717685
24,0.1805014862711231,0.17328633534128102,0.1755053459354892,0.17434664489141605,0.1717470195422222,0.17534235893280667,0.1754296920383386,0.15971336527828045,0.17199226672888301,0.18057785501625434,0.17818220411602767,0.17323820242377358,0.18830945313198733,0.17341720539263997,0.1759508383343334,0.17432160270256708,0.17187911209562518,0.1838009247824659,0.1689984997891018,0.1990530533150585,0.17380602949178053,0.1731483855751951,0.1847878459123903,0.18149328968159317
25,0.18165157052822412,0.17474246141906896,0.17659468492479033,0.1754426190529224,0.1734316361571549,0.17673611392930763,0.17684654127483404,0.16153139460558746,0.17355057693586384,0.18183103912593113,0.1794431803642355,0.17472299934555963,0.18920397366132272,0.1746708746984948,0.17696877387556317,0.17557703434255661,0.17328422166206672,0.18512621288077413,0.1703487524900021,0.19969825231417088,0.17536365136181,0.17466896877031923,0.18603685457532906,0.18284411743479007
26,0.18273109731091014,0.1760053686636491,0.17752023866150834,0.1764690628506738,0.1749765129937208,0.1779444501267729,0.17812867682173913,0.16325764556840222,0.17494479062500698,0.1828902049466054,0.18058343578155114,0.17611528879745159,0.18996804621185295,0.1757271435255206,0.1779203414490011,0.17666875670273852,0.17451030118753705,0.18630434704060064,0.17162782305436894,0.20025539538126463,0.17679593380371905,0.17601629310557046,0.18712416226721731,0.1840631030230403
27,0.18366232124948068,0.17724843658385345,0.17842303156355424,0.17733206986390285,0.17642707800103477,0.1790659604152545,0.17928609307584903,0.16474316842163966,0.1762575061103393,0.18382568071295136,0.18162013472833965,0.17739912521541884,0.19067808803234904,0.17668266087679904,0.17875077986352836,0.17767406184171688,0.17561267513722134,0.1873610862235578,0.17271682290200666,0.2007080619828152,0.17815495626300118,0.17725425556030067,0.18812887371579584,0.18514976459039995
28,0.18452627951494582,0.17831181709187924,0.17915084111099414,0.17808166993349483,0.177722197527374,0.1800732683294997,0.18036081027950843,0.16610757833260545,0.17745204347884222,0.18462269934667155,0.18250849526018095,0.1785209684046771,0.19135506390386314,0.17753665255385534,0.17951439858414356,0.17854659003663167,0.17659794575034812,0.18836937734082126,0.17374083218960115,0.20106236019356896,0.17931471990480502,0.17837199289290914,0.18899710681557402,0.18610128479305577
29,0.18530337872203995,0.1793249225647401,0.17979080691943147,0.17878564114763348,0.17882859669214854,0.18098809562951992,0.18132381479022644,0.16733217516157292,0.17858507355448375,0.18534587209959666,0.183405813456602,0.17958349967990056,0.19191724765830248,0.17830833150902672,0.1801966975564347,0.17938441766830374,0.1775179182043484,0.1892459631538741,0.17468959057239034,0.20131957143356946,0.18039670539629113,0.17937052520878036,0.18976001159707417,0.18692544529537242
30,0.18598241015808853,0.1802707393574141,0.1803650875607097,0.1794102422241488,0.1798489993824395,0.1818379017803711,0.18222572055349914,0.1684330060629469,0.1796063594194914,0.18597680099356725,0.18418470937967196,0.18061042784930362,0.192448861049159,0.17898356425471537,0.18081754597900165,0.18007250577002154,0.1783239544295917,0.19005940565675894,0.17555810664057778,0.20152886009303922,0.18140696357276484,0.1802647728814575,0.1905172417404209,0.1876233195640927
31,0.18657936151265456,0.18115272160038867,0.18091358034414953,0.1799808738328562,0.1808440065946507,0.18259904015612247,0.18305922532105945,0.1694769818361889,0.18054006256631386,0.1865388252537908,0.18484590761993233,0.1814937833356488,0.19287528857987818,0.17962689129780707,0.18135746962630223,0.18071523174383433,0.17905283043922537,0.19080171823385994,0.17638195170226686,0.201725006223905,0.18229657056081874,0.1811213488743792,0.19121046539630748,0.18828436968007775
32,0.18712808731262062,0.1819560470202028,0.18142576114996076,0.18049200470678578,0.18169451361255745,0.1832683400769614,0.18375912126208374,0.1704415524782216,0.18136961261841458,0.18710552509611775,0.18545951157075855,0.18234770096176822,0.19323890822548798,0.18020582501822355,0.18184911076261545,0.18127595688895562,0.17971839437074744,0.19140987365030085,0.1771091812383768,0.2018590676569193,0.1831378684056461,0.18190251356162093,0.1918262238077461,0.18887452325613038
33,0.1876769212454942,0.18268998307219453,0.18188347795928994,0.18096550385484267,0.18253485808897,0.18384056970458373,0.18444178921657584,0.17132920196037427,0.18216867113356705,0.18762641693922957,0.18608455226693588,0.18311852411590712,0.19356533726244943,0.18070126422983884,0.18230408849082366,0.1817772139295079,0.18034127506547776,0.19193847489690316,0.1778125306778224,0.2019828800935639,0.1839049607498418,0.18261043076675,0.19237506169383478,0.18946785123249787
34,0.18816560445361058,0.18338138603213944,0.18228235225640857,0.18138334443006188,0.18330745899787365,0.1843714578607867,0.18507397453012822,0.17217102686289515,0.18287754828476097,0.18811079155845267,0.18664936898702536,0.18381081780101133,0.1938896786179452,0.1812159984039606,0.18268931712556952,0.18224759503448718,0.18089109227763175,0.19245557166179011,0.17842988344924388,0.20205831402972826,0.18465286857368682,0.1832570850009601,0.19291590469014439,0.18993607294215098
35,0.18858021181064522,0.18405777917576632,0.18261907430648372,0.1817667872511072,0.18405238381413055,0.18484667681951192,0.18563747538957937,0.17292993912977075,0.1835574068939495,0.18854079130680146,0.18716047923399928,0.1844532648336325,0.19425244770340028,0.18165346486545628,0.18301385302964465,0.18265399755554834,0.18143549551051058,0.19290084164635785,0.17906016778301337,0.20210140461074752,0.1852877334956204,0.18388779880796144,0.19338380079271977,0.19037543997296102
36,0.18899705897743171,0.1846541419178172,0.18295607647617565,0.18213501008408403,0.18472676758268342,0.18528828183859888,0.18621360821558755,0.1736982777393069,0.18414106317275095,0.1890149098989801,0.1876383449520566,0.18507053809904092,0.1944933749350732,0.18204906735055834,0.18335629576619328,0.18305709657758235,0.1819000240521855,0.1933332832202608,0.1796001810758556,0.202144449904851,0.18587290537523068,0.18444831036755505,0.1938037661004749,0.19077522446187262
37,0.1893442699739724,0.1852049981623497,0.18325096073239136,0.1825030304221734,0.1853513197638589,0.18572375124960255,0.18670191830119856,0.174362299249203,0.1846845999043814,0.18940255250574545,0.1880938366454472,0.18562266231570324,0.19475507664072692,0.1824431068237759,0.18365123262961142,0.1834160836752914,0.18231493878381924,0.19374622614289688,0.18014534471741994,0.20214492558256303,0.18647904660562692,0.18498181572262537,0.19422041701278314,0.19112623822879932
38,0.18968571295263972,0.18579951861400695,0.18355022332072218,0.18281570873030117,0.18597054427690438,0.1861025553519454,0.1871833074245274,0.17499240296976465,0.18519752939813106,0.18977482317228742,0.18850660470027109,0.18617433108412568,0.19497825310775183,0.18278243211887868,0.1839105002786301,0.18372849258483523,0.18271834827662872,0.19412734293068848,0.18065804054542894,0.20216629288739812,0.18700408266635193,0.18552759505408054,0.19456904745000791,0.19147156480193167
39,0.18998649838717485,0.18629935938024864,0.1837764414160843,0.18310246672702388,0.1865452462162037,0.18646806456743809,0.1875780006303746,0.1756075563422222,0.1856552075261252,0.19009412576587312,0.18883655116132447,0.18667057112624674,0.19516806770277736,0.18313618752090657,0.1841499881338192,0.184039544759065,0.1830688822132912,0.19447923487226956,0.18114312297865542,0.20215741659283185,0.1875653769306606,0.18600868422872877,0.19490716953355916,0.1917979965689471
40,0.19030091084103917,0.1867493999205479,0.18403860887630835,0.18339145563515383,0.18707291993905256,0.18679068353430797,0.18800951690492315,0.17615111245420523,0.18611906633978842,0.19045431993158446,0.1892252284332423,0.18717286925368104,0.19538348930297753,0.1834284009143301,0.18437127641954373,0.18434578458619727,0.18343744590563466,0.19481127535104614,0.18159735677856872,0.20211680234935608,0.18806187450282796,0.18647183467244813,0.19522901943111232,0.19209048041038956
41,0.19054503705529613,0.18722529923290793,0.18422760973125785,0.18364659961418733,0.18761583398572781,0.18712013161731467,0.18842955078548285,0.176704625523667,0.18650858438123344,0.19074789892841748,0.18954640081269888,0.18764545738942742,0.1955934118033398,0.1837356373686323,0.18458379161603233,0.18459762319102066,0.18377166535913614,0.19516765367890357,0.18206463557986263,0.20213185104344206,0.18850506903275172,0.18694123570033574,0.195559151642414,0.19238254418603754
42,0.19082812564812923,0.18765393440512254,0.1844470107594412,0.18388920596895394,0.1881206573683308,0.18741426875811482,0.18875897090062974,0.177220029170737,0.18690929333198,0.19103111295786443,0.18984356668485097,0.1880968864874394,0.19573616655084994,0.18404796843379334,0.18477880457077914,0.1848495677512684,0.18408293563663905,0.19544794250198044,0.18248852940415228,0.2020786261935425,0.18897736725426165,0.18731789914472485,0.19584038592611439,0.19264196115359028
43,0.1910549430978619,0.18803755919496287,0.18463443844122432,0.18411825728668418,0.18857633103311225,0.1877092963530493,0.1891191172426065,0.17771538673172008,0.18727370195674592,0.1912762037334489,0.1901409345475439,0.1885079355989739,0.1959134499348074,0.18427763202690925,0.18498137867143732,0.18508888363157774,0.18436533904155272,0.19570940559652522,0.18289636436446627,0.20204493973970922,0.18938880542943393,0.18773924973435527,0.19615538489375148,0.19290362965991095
44,0.1913054968771927,0.1884346225672975,0.1848440883532302,0.18438573458498758,0.1890278088157025,0.18799217728065218,0.18939712409025397,0.17818049172447445,0.18763189528816976,0.191561106528437,0.19040824161868328,0.1888932103218121,0.19604830846166948,0.18451709805371308,0.18516782868566725,0.18531885419371752,0.18466774390125268,0.19597213536790856,0.18329501582256005,0.20200801761690007,0.18983592058369414,0.18810117698827947,0.19641314019252543,0.19312819502590364
45,0.1915030920123432,0.1887445437264489,0.185018416684241,0.1845986693329483,0.1894271643993278,0.1882463394390905,0.18972649136300437,0.17864698017990258,0.18796366068006395,0.1917533270288801,0.19069821012674656,0.18928359025534383,0.1962311161234055,0.18480972509927238,0.18532686272271368,0.18550529517893397,0.1849225649564709,0.1962234656601025,0.1836835778643663,0.20196789096862006,0.190209478281688,0.18844796636037878,0.19666208538389324,0.1933533905334182
46,0.1917341526944044,0.18903545504204985,0.18519023153040848,0.1848097511819179,0.1898408088696722,0.18845159056442623,0.18998883659412685,0.17907117417090956,0.1882690737741305,0.19200266293475654,0.19092349180039694,0.18959157391353404,0.19636516413054456,0.18499196485867503,0.18552334970985673,0.18568766428470293,0.18516202031181586,0.1964790882565532,0.18404304032853516,0.20191253957005983,0.19060064948673175,0.18878206318658403,0.19693345494471787,0.19355552576715349
47,0.19193337850315642,0.1893749953710203,0.18536847090591882,0.18501343111234578,0.19022370863408564,0.18866402009546698,0.19026417678289545,0.17953089719271173,0.18859311256184516,0.1921922533460007,0.19113077989893223,0.18993307698689113,0.1964729153837097,0.18520877058251836,0.18568857450476883,0.18587976681130883,0.18539741245337923,0.19668771950197786,0.18435485874269847,0.2018700741694624,0.19091924656940007,0.1890783314657291,0.19716382223030576,0.19374209438323772
48,0.19213168121601154,0.18964196628905433,0.18552933636575347,0.18518283353008133,0.19057187519197044,0.18892673370557944,0.19052694566371584,0.1799179619507228,0.18887239421614652,0.192378415029059,0.191417729310051,0.19027907005956943,0.19661707873979525,0.18539476591121326,0.18583274506053477,0.1860353344218757,0.1856604079754045,0.19690322986849315,0.18465558855328187,0.20187111738443264,0.19124855784052225,0.18940967134636297,0.19736730665189967,0.1939232895617808
49,0.1923352443368989,0.18989275029809466,0.18568596543052732,0.1853552672584019,0.1909049612195646,0.18912506210552527,0.19078476136501735,0.18027157684768366,0.18914761085127452,0.19258755130500618,0.1916098611264898,0.19053823416053417,0.19674238830382157,0.18559893237480865,0.18598146753768832,0.18618776710565066,0.18587761954119505,0.19708175455079044,0.18497733655878237,0.20182970588156632,0.19157706149925788,0.18969056855795474,0.1975731853841649,0.194116391411032
